Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Digi-Key Programmable,Core Processor,Core Size,Speed,Connectivity,Peripherals,Number of I/O,Program Memory Size,Program Memory Type,EEPROM Size,RAM Size,Voltage - Supply (Vcc/Vdd),Data Converters,Oscillator Type,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Program Memory / RAM
https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/83/b3/60/f6/b1/cc/47/7e/DM00257211/files/DM00257211.pdf/jcr:content/translations/en.DM00257211.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;WLCSP49_A04Z;CY;49.jpg,"497-17942-2-ND,497-17942-1-ND,497-17942-6-ND",STM32L431CCY6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 256KB FLASH 49WLCSP,13399,6.67,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"CANbus, I²C, IrDA, LINbus, QSPI, SAI, SPI, SWPMI, UART/USART","Brown-out Detect/Reset, DMA, PWM, WDT",39,256KB (256K x 8),FLASH,-,64K x 8,1.71V ~ 3.6V,A/D 10x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,"49-UFBGA, WLCSP",49-WLCSP (3.14x3.13),4
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~64TQFP-1.2-10x10~~64.JPG,ATSAMD21J17A-AF-ND,ATSAMD21J17A-AF,Microchip Technology,Microchip Technology,IC MCU 32BIT 128KB FLASH 64TQFP,310,3.6,0,1,Tray,"Automotive, AEC-Q100, SAM D21J, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",52,128KB (128K x 8),FLASH,-,16K x 8,1.62V ~ 3.6V,A/D 20x12b; D/A 1x10b,Internal,-40°C ~ 125°C (TA),Surface Mount,64-TQFP,64-TQFP (10x10),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/55/53/3e/86/29/61/41/d9/DM00039193.pdf/files/DM00039193.pdf/jcr:content/translations/en.DM00039193.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5V_ME~C~32.JPG,497-13623-ND,STM32F051K4T6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 16KB FLASH 32LQFP,634,3.66,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART","DMA, I²S, POR, PWM, WDT",25,16KB (16K x 8),FLASH,-,8K x 8,2V ~ 3.6V,A/D 13x12b; D/A 1x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-LQFP,32-LQFP (7x7),2
https://www.infineon.com/dgdl/Infineon-PSoC_4_PSoC_4000S_Datasheet_Programmable_System-on-Chip_(PSoC_)-DataSheet-v15_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0eda97715cf1&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-file,"//media.digikey.com/Renders/Cypress%20Semi%20Renders/428;001-42168;LF,LQ,LT;32.jpg",448-CY8C4045LQI-S412-ND,CY8C4045LQI-S412,Infineon Technologies,Infineon Technologies,IC MCU 32BIT 32KB FLASH 32QFN,4354,3.7,0,1,Tray,PSOC® 4 CY8C4000S,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, IrDA, LINbus, Microwire, SmartCard, SPI, SSP, UART/USART","Brown-out Detect/Reset, CapSense, LCD, LVD, POR, PWM, WDT",27,32KB (32K x 8),FLASH,-,4K x 8,1.71V ~ 5.5V,A/D 1x10b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-UFQFN Exposed Pad,32-QFN (5x5),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/67/73/21/b9/f2/b3/4d/f8/DM00094064.pdf/files/DM00094064.pdf/jcr:content/translations/en.DM00094064.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,"497-19340-2-ND,497-19340-1-ND,497-19340-6-ND",STM32F302CBT6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 48LQFP,4050,6.89,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32F3,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,72MHz,"CANbus, I²C, IrDA, LINbus, SPI, UART/USART, USB","DMA, I²S, POR, PWM, WDT",37,128KB (128K x 8),FLASH,-,32K x 8,2V ~ 3.6V,A/D 9x12b; D/A 1x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),4
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM_L21_Family_DataSheet_DS60001477C.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~C04-21402~S8B~32.jpg,"ATSAML21E16B-MNTTR-ND,ATSAML21E16B-MNTCT-ND,ATSAML21E16B-MNTDKR-ND",ATSAML21E16B-MNT,Microchip Technology,Microchip Technology,IC MCU 32BIT 64KB FLASH 32VQFN,5000,4.43,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SAM L21E, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SCI, SPI, UART/USART, USB","DMA, POR, PWM, WDT",25,64KB (64K x 8),FLASH,-,8K x 8,1.62V ~ 3.63V,A/D 10x12b; D/A 2x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,32-VFQFN Exposed Pad,32-VQFN (5x5),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/31/4f/10/5f/a5/32/46/42/DM00141386.pdf/files/DM00141386.pdf/jcr:content/translations/en.DM00141386.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5W_ME~T~64.JPG,497-15100-ND,STM32F070RBT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 64LQFP,580,3.73,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"I²C, SPI, UART/USART, USB","DMA, POR, PWM, WDT",51,128KB (128K x 8),FLASH,-,16K x 8,2.4V ~ 3.6V,A/D 16x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-LQFP,64-LQFP (10x10),8
https://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-42402-SAM-L22_Summary.pdf,"//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-48QFN-,90-7x7;-;-48.jpg","ATSAML22G17A-MUTTR-ND,ATSAML22G17A-MUTCT-ND,ATSAML22G17A-MUTDKR-ND",ATSAML22G17A-MUT,Microchip Technology,Microchip Technology,IC MCU 32BIT 128KB FLASH 48QFN,8012,4.46,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SAM L22G,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, LCD, POR, PWM, WDT",36,128KB (128K x 8),FLASH,-,16K x 8,1.62V ~ 3.63V,A/D 10x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-VFQFN Exposed Pad,48-QFN (7x7),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/d1/cd/3d/18/a2/2c/4e/d0/DM00097745.pdf/files/DM00097745.pdf/jcr:content/translations/en.DM00097745.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5V_ME~C~32.JPG,"497-STM32F334K8T6TR-ND,497-STM32F334K8T6CT-ND,497-STM32F334K8T6DKR-ND",STM32F334K8T6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 64KB FLASH 32LQFP,16092,6.32,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32F3,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,72MHz,"CANbus, I²C, IrDA, LINbus, SPI, UART/USART","DMA, POR, PWM, WDT",25,64KB (64K x 8),FLASH,-,12K x 8,2V ~ 3.6V,A/D 9x12b; D/A 3x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-LQFP,32-LQFP (7x7),5.33
https://www.st.com/content/ccc/resource/technical/document/datasheet/55/53/3e/86/29/61/41/d9/DM00039193.pdf/files/DM00039193.pdf/jcr:content/translations/en.DM00039193.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5V_ME~C~32.JPG,497-13625-ND,STM32F051K6T6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 32LQFP,4142,3.82,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART","DMA, I²S, POR, PWM, WDT",25,32KB (32K x 8),FLASH,-,8K x 8,2V ~ 3.6V,A/D 13x12b; D/A 1x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-LQFP,32-LQFP (7x7),4
https://www.st.com/content/ccc/resource/technical/document/datasheet/55/53/3e/86/29/61/41/d9/DM00039193.pdf/files/DM00039193.pdf/jcr:content/translations/en.DM00039193.pdf,//media.digikey.com/Renders/STMicro%20Renders/32-QFN%20(5x5).jpg,497-18914-ND,STM32F051K6U7,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 32UFQFPN,19560,3.84,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART","DMA, I²S, POR, PWM, WDT",27,32KB (32K x 8),FLASH,-,8K x 8,2V ~ 3.6V,A/D 13x12b; D/A 1x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,32-UFQFN Exposed Pad,32-UFQFPN (5x5),4
https://www.analog.com/media/en/technical-documentation/data-sheets/MAX32660.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX32660GTP+-ND,MAX32660GTP+,Analog Devices Inc./Maxim Integrated,Analog Devices Inc./Maxim Integrated,IC MCU 32BIT 256KB FLASH 20TQFN,1233,3.84,0,1,Tube,DARWIN,Active,Not Verified,ARM® Cortex®-M4F,32-Bit Single-Core,96MHz,"I²C, SPI, UART/USART","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",14,256KB (256K x 8),FLASH,-,96K x 8,1.71V ~ 3.63V,-,Internal,-40°C ~ 105°C (TA),Surface Mount,20-WFQFN Exposed Pad,20-TQFN (4x4),2.67
https://www.st.com/content/ccc/resource/technical/document/datasheet/f2/1f/e1/41/ef/59/4d/50/DM00058181.pdf/files/DM00058181.pdf/jcr:content/translations/en.DM00058181.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,"497-19001-2-ND,497-19001-1-ND,497-19001-6-ND",STM32F303CBT6TR,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 48LQFP,3430,6.88,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STM32F3,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,72MHz,"CANbus, I²C, IrDA, LINbus, SPI, UART/USART, USB","DMA, I²S, POR, PWM, WDT",37,128KB (128K x 8),FLASH,-,32K x 8,2V ~ 3.6V,A/D 15x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),4
https://www.renesas.com/us/en/document/dst/ra2l1-group-datasheet,//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0064KB-C~FM~64-Top.jpg,559-R7FA2L1AB2DFM#AA0-ND,R7FA2L1AB2DFM#AA0,Renesas Electronics America Inc,Renesas Electronics America Inc,MCU RA2L1 ARM CM23 48MHZ 256K/32,1168,4.2,0,1,Tray,RA2L1,Active,Not Verified,ARM® Cortex®-M23,32-Bit Single-Core,48MHz,"CANbus, I²C, SCI, SPI, SmartCard, UART/USART","DMA, LVD, POR, PWM, WDT",53,256KB (256K x 8),FLASH,8K x 8,32K x 8,1.6V ~ 5.5V,A/D 13x12b SAR; D/A 1x12b,External,-40°C ~ 85°C (TA),Surface Mount,64-LQFP,64-LFQFP (10x10),8
https://www.st.com/resource/en/datasheet/stm32l031k6.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5V_ME~C~32.JPG,497-16269-ND,STM32L031K6T7,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 32LQFP,6600,4.22,0,1,Tray,STM32L0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, IrDA, LINbus, SPI, UART/USART","Brown-out Detect/Reset, DMA, POR, PWM, WDT",25,32KB (32K x 8),FLASH,1K x 8,8K x 8,1.8V ~ 3.6V,A/D 10x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,32-LQFP,32-LQFP (7x7),4
https://www.st.com/resource/en/datasheet/stm32f042t6.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5V_ME~C~32.JPG,497-18516-ND,STM32F042K6T7,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 32LQFP,3749,4.25,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"CANbus, HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","DMA, I²S, POR, PWM, WDT",26,32KB (32K x 8),FLASH,-,6K x 8,1.65V ~ 3.6V,A/D 13x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,32-LQFP,32-LQFP (7x7),5.33
https://www.st.com/content/ccc/resource/technical/document/datasheet/a4/5d/0b/0e/87/c4/4d/71/DM00088500.pdf/files/DM00088500.pdf/jcr:content/translations/en.DM00088500.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5W_ME~T~64.JPG,497-17336-ND,STM32F030RCT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 256KB FLASH 64LQFP,9603,4.28,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"I²C, SPI, UART/USART","DMA, POR, PWM, WDT",51,256KB (256K x 8),FLASH,-,32K x 8,2.4V ~ 3.6V,A/D 18x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-LQFP,64-LQFP (10x10),8
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STM32G071_Rev1_DS.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;A0B0_ME;U;28.jpg,497-18343-ND,STM32G071GBU6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLSH 28UFQFPN,2296,4.28,0,1,Tray,STM32G0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,64MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, Temp Sensor, WDT",26,128KB (128K x 8),FLASH,-,36K x 8,1.71V ~ 3.6V,A/D 12x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,28-UFQFN,28-UFQFPN (4x4),3.56
https://www.st.com/resource/en/datasheet/stm32f042t6.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,497-14648-ND,STM32F042C6T6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 48LQFP,2419,4.29,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"CANbus, HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","DMA, I²S, POR, PWM, WDT",38,32KB (32K x 8),FLASH,-,6K x 8,1.65V ~ 3.6V,A/D 13x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),5.33
https://www.st.com/resource/en/datasheet/stm32g071cb.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-A0B8_ME;-U;-32.jpg,497-18357-ND,STM32G071KBU6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLSH 32UFQFPN,1756,4.33,0,1,Tray,STM32G0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,64MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, Temp Sensor, WDT",30,128KB (128K x 8),FLASH,-,36K x 8,1.71V ~ 3.6V,A/D 13x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-UFQFN Exposed Pad,32-UFQFPN (5x5),3.56
https://ww1.microchip.com/downloads/en/DeviceDoc/SAM-D21-DA1-Family-Data-Sheet-DS40001882H.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~64TQFP-1.2-10x10~~64.JPG,"ATSAMD21J18A-AFTTR-ND,ATSAMD21J18A-AFTCT-ND,ATSAMD21J18A-AFTDKR-ND",ATSAMD21J18A-AFT,Microchip Technology,Microchip Technology,IC MCU 32BIT 256KB FLASH 64TQFP,22331,5.13,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Automotive, AEC-Q100, SAM D21J, Functional Safety (FuSa)",Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,48MHz,"I²C, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",52,256KB (256K x 8),FLASH,-,32K x 8,1.62V ~ 3.6V,A/D 20x12b; D/A 1x10b,Internal,-40°C ~ 125°C (TA),Surface Mount,64-TQFP,64-TQFP (10x10),8
https://www.silabs.com/documents/public/data-sheets/efm32g-datasheet.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/336~64QFN-,90-9x9~M~64-Top.jpg","336-4246-2-ND,336-4246-1-ND,336-4246-6-ND",EFM32G230F128G-E-QFN64R,Silicon Labs,Silicon Labs,IC MCU 32BIT 128KB FLASH 64QFN,13598,7.85,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",Gecko,Active,Not Verified,ARM® Cortex®-M3,32-Bit Single-Core,32MHz,"I²C, IrDA, SmartCard, SPI, UART/USART","Brown-out Detect/Reset, DMA, POR, PWM, WDT",56,128KB (128K x 8),FLASH,-,16K x 8,1.98V ~ 3.8V,A/D 8x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-VFQFN Exposed Pad,64-QFN (9x9),8
https://www.st.com/content/ccc/resource/technical/document/datasheet/55/53/3e/86/29/61/41/d9/DM00039193.pdf/files/DM00039193.pdf/jcr:content/translations/en.DM00039193.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5W_ME~T~64.JPG,497-12952-ND,STM32F051R6T6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 64LQFP,776,4.38,0,1,Tray,STM32F0,Active,Not Verified,ARM® Cortex®-M0,32-Bit Single-Core,48MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART","DMA, I²S, POR, PWM, WDT",55,32KB (32K x 8),FLASH,-,8K x 8,2V ~ 3.6V,A/D 19x12b; D/A 1x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,64-LQFP,64-LQFP (10x10),4
https://www.st.com/resource/en/datasheet/stm32l031k6.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,497-STM32L031C6T7-ND,STM32L031C6T7,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 48LQFP,3591,4.39,0,1,Tray,STM32L0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, IrDA, LINbus, SPI, UART/USART","Brown-out Detect/Reset, DMA, POR, PWM, WDT",38,32KB (32K x 8),FLASH,1K x 8,8K x 8,1.8V ~ 3.6V,A/D 10x12b,Internal,-40°C ~ 105°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),4
https://www.st.com/content/ccc/resource/technical/document/datasheet/29/f7/28/76/14/ff/42/59/DM00093332.pdf/files/DM00093332.pdf/jcr:content/translations/en.DM00093332.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;-A0B8_ME;-U;-32.jpg,497-17410-ND,STM32F301K6U6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 32UFQFPN,34080,4.4,0,1,Tray,STM32F3,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,72MHz,"I²C, IrDA, LINbus, SPI, UART/USART","DMA, I²S, POR, PWM, WDT",24,32KB (32K x 8),FLASH,-,16K x 8,2V ~ 3.6V,A/D 11x12b; D/A 1x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-UFQFN Exposed Pad,32-UFQFPN (5x5),2
https://www.st.com/resource/en/datasheet/stm32g071cb.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5V_ME~C~32.JPG,497-18355-ND,STM32G071KBT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 32LQFP,1021,4.46,0,1,Tray,STM32G0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,64MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, Temp Sensor, WDT",30,128KB (128K x 8),FLASH,-,36K x 8,1.71V ~ 3.6V,A/D 13x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-LQFP,32-LQFP (7x7),3.56
https://www.st.com/content/ccc/resource/technical/document/datasheet/dd/87/fd/2a/fb/3f/48/5c/CD00251732.pdf/files/CD00251732.pdf/jcr:content/translations/en.CD00251732.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,497-10501-ND,STM32F100C4T6B,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 16KB FLASH 48LQFP,17541,4.52,0,1,Tray,STM32F1,Active,Not Verified,ARM® Cortex®-M3,32-Bit Single-Core,24MHz,"I²C, IrDA, LINbus, SPI, UART/USART","DMA, PDR, POR, PVD, PWM, Temp Sensor, WDT",37,16KB (16K x 8),FLASH,-,4K x 8,2V ~ 3.6V,A/D 10x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,-,4
https://www.st.com/resource/en/datasheet/stm32g0b0re.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5W_ME~T~64.JPG,497-STM32G0B0RET6-ND,STM32G0B0RET6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 512KB FLASH 64LQFP,165,4.56,0,1,Tray,STM32G0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,64MHz,"I²C, IrDA, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",59,512KB (512K x 8),FLASH,-,144K x 8,2V ~ 3.6V,A/D 19x12b SAR,"External, Internal",-40°C ~ 85°C (TA),Surface Mount,64-LQFP,64-LQFP (10x10),3.56
https://www.st.com/content/ccc/resource/technical/document/datasheet/dc/d6/6d/24/86/2a/40/d3/DM00108217.pdf/files/DM00108217.pdf/jcr:content/translations/en.DM00108217.pdf,//media.digikey.com/Renders/STMicro%20Renders/32-QFN%20(5x5).jpg,497-17492-ND,STM32L052K6U6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 32KB FLASH 32UFQFPN,2125,4.59,0,1,Tray,STM32L0,Active,Verified,ARM® Cortex®-M0+,32-Bit Single-Core,32MHz,"I²C, IrDA, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, POR, PWM, WDT",27,32KB (32K x 8),FLASH,2K x 8,8K x 8,1.65V ~ 3.6V,A/D 10x12b; D/A 1x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-UFQFN Exposed Pad,32-UFQFPN (5x5),4
https://www.st.com/resource/en/datasheet/stm32g071cb.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,497-18342-ND,STM32G071CBT6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 128KB FLASH 48LQFP,6628,4.61,0,1,Tray,STM32G0,Active,Not Verified,ARM® Cortex®-M0+,32-Bit Single-Core,64MHz,"HDMI-CEC, I²C, IrDA, LINbus, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, Temp Sensor, WDT",44,128KB (128K x 8),FLASH,-,36K x 8,1.71V ~ 3.6V,A/D 17x12b; D/A 2x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,48-LQFP,48-LQFP (7x7),3.56
https://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-6430-32-bit-Cortex-M3-Microcontroller-SAM3U4-SAM3U2-SAM3U1_Datasheet.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/100-LQFP.jpg,ATSAM3U1CB-AU-ND,ATSAM3U1CB-AU,Microchip Technology,Microchip Technology,IC MCU 32BIT 64KB FLASH 100LQFP,5870,4.62,0,1,Tray,SAM3U,Active,Not Verified,ARM® Cortex®-M3,32-Bit Single-Core,96MHz,"EBI/EMI, I²C, Memory Card, SPI, SSC, UART/USART, USB","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT",57,64KB (64K x 8),FLASH,-,20K x 8,1.62V ~ 3.6V,"A/D 4x10b, 4x12b",Internal,-40°C ~ 85°C (TA),Surface Mount,100-LQFP,100-LQFP (14x14),3.2
https://www.st.com/resource/en/datasheet/stm32l412c8.pdf,//media.digikey.com/Renders/STMicro%20Renders/497~5V_ME~C~32.JPG,497-STM32L412K8T6-ND,STM32L412K8T6,STMicroelectronics,STMicroelectronics,IC MCU 32BIT 64KB FLASH 32LQFP,851,4.64,0,1,Tray,STM32L4,Active,Not Verified,ARM® Cortex®-M4,32-Bit Single-Core,80MHz,"I²C, Infrared, IrDA, LINbus, Quad SPI, SPI, UART/USART, USB","Brown-out Detect/Reset, DMA, PWM, WDT",26,64KB (64K x 8),FLASH,-,40K x 8,1.71V ~ 3.6V,A/D 10x12b,Internal,-40°C ~ 85°C (TA),Surface Mount,32-LQFP,32-LQFP (7x7),1.6
https://www.silabs.com/documents/public/data-sheets/efm32pg22-datasheet.pdf,//media.digikey.com/Photos/Microchip Tech Photos/MFG_PG22.jpg,336-EFM32PG22C200F512IM40-C-ND,EFM32PG22C200F512IM40-C,Silicon Labs,Silicon Labs,IC MCU 32BIT 512KB FLASH 40QFN,1796,4.65,0,1,Tray,Gecko,Active,Not Verified,ARM® Cortex®-M33,32-Bit Single-Core,76.8MHz,"I²C, IrDA, SmartCard, SPI, UART/USART","Brown-out Detect/Reset, DMA, POR, PWM, WDT",26,512KB (512K x 8),FLASH,-,32K x 8,1.71V ~ 3.8V,"A/D 16x12b SAR, 16x16b Sigma-Delta","External, Internal",-40°C ~ 125°C (TA),Surface Mount,40-VFQFN Exposed Pad,40-QFN (5x5),16
